operation,file_size(KB),record_size(KB),num_threads,memory_size,time(ms),throughput(KB/ms)
read,256,32,128,2,0.044000,727.272727
read,256,32,128,2,0.008000,4000.000000
read,256,32,128,2,0.007000,4571.428571
read,256,32,128,2,0.006000,5333.333333
read,256,32,128,2,0.006000,5333.333333
read,256,32,128,2,0.007000,4571.428571
read,256,32,128,2,0.007000,4571.428571
read,256,32,128,2,0.011000,2909.090909
write,256,128,128,2,0.199000,643.216080
write,256,128,128,2,0.130000,984.615385
read,256,128,128,2,0.039000,3282.051282
read,256,128,128,2,0.022000,5818.181818
write,1024,32,128,2,0.124000,258.064516
write,1024,32,128,2,0.064000,500.000000
write,1024,32,128,2,0.060000,533.333333
write,1024,32,128,2,0.063000,507.936508
write,1024,32,128,2,0.066000,484.848485
write,1024,32,128,2,0.060000,533.333333
write,1024,32,128,2,0.060000,533.333333
write,1024,32,128,2,0.063000,507.936508
write,1024,32,128,2,0.066000,484.848485
write,1024,32,128,2,0.069000,463.768116
write,1024,32,128,2,0.072000,444.444444
write,1024,32,128,2,0.079000,405.063291
write,1024,32,128,2,0.076000,421.052632
write,1024,32,128,2,0.065000,492.307692
write,1024,32,128,2,0.064000,500.000000
write,1024,32,128,2,0.062000,516.129032
write,1024,32,128,2,0.063000,507.936508
write,1024,32,128,2,0.066000,484.848485
write,1024,32,128,2,0.065000,492.307692
write,1024,32,128,2,0.066000,484.848485
write,1024,32,128,2,0.065000,492.307692
write,1024,32,128,2,0.061000,524.590164
write,1024,32,128,2,0.065000,492.307692
write,1024,32,128,2,0.063000,507.936508
write,1024,32,128,2,0.067000,477.611940
write,1024,32,128,2,0.064000,500.000000
write,1024,32,128,2,0.061000,524.590164
write,1024,32,128,2,0.064000,500.000000
write,1024,32,128,2,0.067000,477.611940
write,1024,32,128,2,0.068000,470.588235
write,1024,32,128,2,0.065000,492.307692
write,1024,32,128,2,0.060000,533.333333
read,1024,32,128,2,0.044000,727.272727
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.021000,1523.809524
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.007000,4571.428571
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.006000,5333.333333
read,1024,32,128,2,0.005000,6400.000000
write,1024,128,128,2,0.209000,612.440191
write,1024,128,128,2,0.154000,831.168831
write,1024,128,128,2,0.160000,800.000000
write,1024,128,128,2,0.148000,864.864865
write,1024,128,128,2,0.127000,1007.874016
write,1024,128,128,2,0.134000,955.223881
write,1024,128,128,2,0.140000,914.285714
write,1024,128,128,2,0.140000,914.285714
read,1024,128,128,2,0.039000,3282.051282
read,1024,128,128,2,0.017000,7529.411765
read,1024,128,128,2,0.016000,8000.000000
read,1024,128,128,2,0.016000,8000.000000
read,1024,128,128,2,0.016000,8000.000000
read,1024,128,128,2,0.016000,8000.000000
read,1024,128,128,2,0.017000,7529.411765
read,1024,128,128,2,0.014000,9142.857143
write,1024,512,128,2,0.458000,1117.903930
write,1024,512,128,2,0.404000,1267.326733
read,1024,512,128,2,0.084000,6095.238095
read,1024,512,128,2,0.057000,8982.456140
write,64,32,128,4,0.182000,175.824176
write,64,32,128,4,0.097000,329.896907
read,64,32,128,4,0.033000,969.696970
read,64,32,128,4,0.014000,2285.714286
write,256,32,128,4,0.134000,238.805970
write,256,32,128,4,0.066000,484.848485
write,256,32,128,4,0.067000,477.611940
write,256,32,128,4,0.069000,463.768116
write,256,32,128,4,0.068000,470.588235
write,256,32,128,4,0.065000,492.307692
write,256,32,128,4,0.067000,477.611940
write,256,32,128,4,0.071000,450.704225
read,256,32,128,4,0.042000,761.904762
read,256,32,128,4,0.008000,4000.000000
read,256,32,128,4,0.007000,4571.428571
read,256,32,128,4,0.007000,4571.428571
read,256,32,128,4,0.006000,5333.333333
read,256,32,128,4,0.007000,4571.428571
read,256,32,128,4,0.007000,4571.428571
read,256,32,128,4,0.012000,2666.666667
write,256,128,128,4,0.150000,853.333333
write,256,128,128,4,0.101000,1267.326733
read,256,128,128,4,0.032000,4000.000000
read,256,128,128,4,0.018000,7111.111111
write,1024,32,128,4,0.104000,307.692308
write,1024,32,128,4,0.049000,653.061224
write,1024,32,128,4,0.046000,695.652174
write,1024,32,128,4,0.046000,695.652174
write,1024,32,128,4,0.046000,695.652174
write,1024,32,128,4,0.045000,711.111111
write,1024,32,128,4,0.050000,640.000000
write,1024,32,128,4,0.047000,680.851064
write,1024,32,128,4,0.053000,603.773585
write,1024,32,128,4,0.051000,627.450980
write,1024,32,128,4,0.047000,680.851064
write,1024,32,128,4,0.052000,615.384615
write,1024,32,128,4,0.051000,627.450980
write,1024,32,128,4,0.052000,615.384615
write,1024,32,128,4,0.050000,640.000000
write,1024,32,128,4,0.051000,627.450980
write,1024,32,128,4,0.049000,653.061224
write,1024,32,128,4,0.051000,627.450980
write,1024,32,128,4,0.050000,640.000000
write,1024,32,128,4,0.052000,615.384615
write,1024,32,128,4,0.051000,627.450980
write,1024,32,128,4,0.047000,680.851064
write,1024,32,128,4,0.050000,640.000000
write,1024,32,128,4,0.052000,615.384615
write,1024,32,128,4,0.053000,603.773585
write,1024,32,128,4,0.050000,640.000000
write,1024,32,128,4,0.049000,653.061224
write,1024,32,128,4,0.049000,653.061224
write,1024,32,128,4,0.054000,592.592593
write,1024,32,128,4,0.051000,627.450980
write,1024,32,128,4,0.051000,627.450980
write,1024,32,128,4,0.049000,653.061224
read,1024,32,128,4,0.035000,914.285714
read,1024,32,128,4,0.011000,2909.090909
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.006000,5333.333333
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.006000,5333.333333
read,1024,32,128,4,0.015000,2133.333333
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.006000,5333.333333
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.004000,8000.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.005000,6400.000000
read,1024,32,128,4,0.006000,5333.333333
read,1024,32,128,4,0.004000,8000.000000
write,1024,128,128,4,0.153000,836.601307
write,1024,128,128,4,0.099000,1292.929293
write,1024,128,128,4,0.101000,1267.326733
write,1024,128,128,4,0.100000,1280.000000
write,1024,128,128,4,0.098000,1306.122449
write,1024,128,128,4,0.106000,1207.547170
write,1024,128,128,4,0.116000,1103.448276
write,1024,128,128,4,0.114000,1122.807018
read,1024,128,128,4,0.029000,4413.793103
read,1024,128,128,4,0.013000,9846.153846
read,1024,128,128,4,0.011000,11636.363636
read,1024,128,128,4,0.015000,8533.333333
read,1024,128,128,4,0.014000,9142.857143
read,1024,128,128,4,0.012000,10666.666667
read,1024,128,128,4,0.012000,10666.666667
read,1024,128,128,4,0.011000,11636.363636
write,1024,512,128,4,0.357000,1434.173669
write,1024,512,128,4,0.320000,1600.000000
read,1024,512,128,4,0.062000,8258.064516
read,1024,512,128,4,0.043000,11906.976744
write,64,32,128,8,0.178000,179.775281
write,64,32,128,8,0.071000,450.704225
read,64,32,128,8,0.046000,695.652174
read,64,32,128,8,0.021000,1523.809524
write,256,32,128,8,0.143000,223.776224
write,256,32,128,8,0.079000,405.063291
write,256,32,128,8,0.075000,426.666667
write,256,32,128,8,0.066000,484.848485
write,256,32,128,8,0.064000,500.000000
write,256,32,128,8,0.063000,507.936508
write,256,32,128,8,0.065000,492.307692
write,256,32,128,8,0.065000,492.307692
read,256,32,128,8,0.045000,711.111111
read,256,32,128,8,0.007000,4571.428571
read,256,32,128,8,0.006000,5333.333333
read,256,32,128,8,0.006000,5333.333333
read,256,32,128,8,0.007000,4571.428571
read,256,32,128,8,0.007000,4571.428571
read,256,32,128,8,0.007000,4571.428571
read,256,32,128,8,0.012000,2666.666667
write,256,128,128,8,0.200000,640.000000
write,256,128,128,8,0.137000,934.306569
read,256,128,128,8,0.048000,2666.666667
read,256,128,128,8,0.022000,5818.181818
write,1024,32,128,8,0.119000,268.907563
write,1024,32,128,8,0.061000,524.590164
write,1024,32,128,8,0.058000,551.724138
write,1024,32,128,8,0.059000,542.372881
write,1024,32,128,8,0.059000,542.372881
write,1024,32,128,8,0.057000,561.403509
write,1024,32,128,8,0.058000,551.724138
write,1024,32,128,8,0.058000,551.724138
write,1024,32,128,8,0.067000,477.611940
write,1024,32,128,8,0.063000,507.936508
write,1024,32,128,8,0.060000,533.333333
write,1024,32,128,8,0.062000,516.129032
write,1024,32,128,8,0.060000,533.333333
write,1024,32,128,8,0.063000,507.936508
write,1024,32,128,8,0.059000,542.372881
write,1024,32,128,8,0.058000,551.724138
write,1024,32,128,8,0.058000,551.724138
write,1024,32,128,8,0.063000,507.936508
write,1024,32,128,8,0.062000,516.129032
write,1024,32,128,8,0.062000,516.129032
write,1024,32,128,8,0.062000,516.129032
write,1024,32,128,8,0.057000,561.403509
write,1024,32,128,8,0.064000,500.000000
write,1024,32,128,8,0.061000,524.590164
write,1024,32,128,8,0.064000,500.000000
write,1024,32,128,8,0.062000,516.129032
write,1024,32,128,8,0.059000,542.372881
write,1024,32,128,8,0.060000,533.333333
write,1024,32,128,8,0.063000,507.936508
write,1024,32,128,8,0.061000,524.590164
write,1024,32,128,8,0.062000,516.129032
write,1024,32,128,8,0.058000,551.724138
read,1024,32,128,8,0.040000,800.000000
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.020000,1600.000000
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.007000,4571.428571
read,1024,32,128,8,0.006000,5333.333333
read,1024,32,128,8,0.004000,8000.000000
write,1024,128,128,8,0.200000,640.000000
write,1024,128,128,8,0.136000,941.176471
write,1024,128,128,8,0.140000,914.285714
write,1024,128,128,8,0.137000,934.306569
write,1024,128,128,8,0.136000,941.176471
write,1024,128,128,8,0.134000,955.223881
write,1024,128,128,8,0.143000,895.104895
write,1024,128,128,8,0.143000,895.104895
read,1024,128,128,8,0.048000,2666.666667
read,1024,128,128,8,0.018000,7111.111111
read,1024,128,128,8,0.016000,8000.000000
read,1024,128,128,8,0.017000,7529.411765
read,1024,128,128,8,0.018000,7111.111111
read,1024,128,128,8,0.016000,8000.000000
read,1024,128,128,8,0.016000,8000.000000
read,1024,128,128,8,0.014000,9142.857143
write,1024,512,128,8,0.487000,1051.334702
write,1024,512,128,8,0.428000,1196.261682
read,1024,512,128,8,0.115000,4452.173913
read,1024,512,128,8,0.056000,9142.857143
write,64,32,128,16,0.177000,180.790960
write,64,32,128,16,0.075000,426.666667
read,64,32,128,16,0.036000,888.888889
read,64,32,128,16,0.014000,2285.714286
write,256,32,128,16,0.130000,246.153846
write,256,32,128,16,0.066000,484.848485
write,256,32,128,16,0.069000,463.768116
write,256,32,128,16,0.066000,484.848485
write,256,32,128,16,0.064000,500.000000
write,256,32,128,16,0.063000,507.936508
write,256,32,128,16,0.064000,500.000000
write,256,32,128,16,0.067000,477.611940
read,256,32,128,16,0.044000,727.272727
read,256,32,128,16,0.008000,4000.000000
read,256,32,128,16,0.007000,4571.428571
read,256,32,128,16,0.007000,4571.428571
read,256,32,128,16,0.006000,5333.333333
read,256,32,128,16,0.007000,4571.428571
read,256,32,128,16,0.007000,4571.428571
read,256,32,128,16,0.011000,2909.090909
write,256,128,128,16,0.211000,606.635071
write,256,128,128,16,0.139000,920.863309
read,256,128,128,16,0.047000,2723.404255
read,256,128,128,16,0.022000,5818.181818
write,1024,32,128,16,0.130000,246.153846
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.064000,500.000000
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.063000,507.936508
write,1024,32,128,16,0.060000,533.333333
write,1024,32,128,16,0.062000,516.129032
write,1024,32,128,16,0.063000,507.936508
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.061000,524.590164
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.067000,477.611940
write,1024,32,128,16,0.071000,450.704225
write,1024,32,128,16,0.073000,438.356164
write,1024,32,128,16,0.073000,438.356164
write,1024,32,128,16,0.073000,438.356164
write,1024,32,128,16,0.064000,500.000000
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.064000,500.000000
write,1024,32,128,16,0.062000,516.129032
write,1024,32,128,16,0.066000,484.848485
write,1024,32,128,16,0.064000,500.000000
write,1024,32,128,16,0.069000,463.768116
write,1024,32,128,16,0.067000,477.611940
write,1024,32,128,16,0.063000,507.936508
write,1024,32,128,16,0.064000,500.000000
write,1024,32,128,16,0.069000,463.768116
write,1024,32,128,16,0.065000,492.307692
write,1024,32,128,16,0.064000,500.000000
write,1024,32,128,16,0.060000,533.333333
read,1024,32,128,16,0.047000,680.851064
read,1024,32,128,16,0.008000,4000.000000
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.008000,4000.000000
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.021000,1523.809524
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.006000,5333.333333
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.007000,4571.428571
read,1024,32,128,16,0.005000,6400.000000
write,1024,128,128,16,0.204000,627.450980
write,1024,128,128,16,0.137000,934.306569
write,1024,128,128,16,0.139000,920.863309
write,1024,128,128,16,0.139000,920.863309
write,1024,128,128,16,0.142000,901.408451
write,1024,128,128,16,0.139000,920.863309
write,1024,128,128,16,0.145000,882.758621
write,1024,128,128,16,0.149000,859.060403
read,1024,128,128,16,0.045000,2844.444444
read,1024,128,128,16,0.017000,7529.411765
read,1024,128,128,16,0.016000,8000.000000
read,1024,128,128,16,0.015000,8533.333333
read,1024,128,128,16,0.016000,8000.000000
read,1024,128,128,16,0.015000,8533.333333
read,1024,128,128,16,0.015000,8533.333333
read,1024,128,128,16,0.013000,9846.153846
write,1024,512,128,16,0.498000,1028.112450
write,1024,512,128,16,0.492000,1040.650407
read,1024,512,128,16,0.123000,4162.601626
read,1024,512,128,16,0.061000,8393.442623
write,64,32,128,32,0.178000,179.775281
write,64,32,128,32,0.073000,438.356164
read,64,32,128,32,0.036000,888.888889
read,64,32,128,32,0.015000,2133.333333
write,256,32,128,32,0.130000,246.153846
write,256,32,128,32,0.067000,477.611940
write,256,32,128,32,0.066000,484.848485
write,256,32,128,32,0.066000,484.848485
write,256,32,128,32,0.066000,484.848485
write,256,32,128,32,0.064000,500.000000
write,256,32,128,32,0.068000,470.588235
write,256,32,128,32,0.066000,484.848485
read,256,32,128,32,0.043000,744.186047
read,256,32,128,32,0.009000,3555.555556
read,256,32,128,32,0.009000,3555.555556
read,256,32,128,32,0.008000,4000.000000
read,256,32,128,32,0.008000,4000.000000
read,256,32,128,32,0.007000,4571.428571
read,256,32,128,32,0.008000,4000.000000
read,256,32,128,32,0.013000,2461.538462
write,256,128,128,32,0.204000,627.450980
write,256,128,128,32,0.139000,920.863309
read,256,128,128,32,0.048000,2666.666667
read,256,128,128,32,0.022000,5818.181818
write,1024,32,128,32,0.127000,251.968504
write,1024,32,128,32,0.066000,484.848485
write,1024,32,128,32,0.062000,516.129032
write,1024,32,128,32,0.065000,492.307692
write,1024,32,128,32,0.067000,477.611940
write,1024,32,128,32,0.064000,500.000000
write,1024,32,128,32,0.063000,507.936508
write,1024,32,128,32,0.066000,484.848485
write,1024,32,128,32,0.082000,390.243902
write,1024,32,128,32,0.081000,395.061728
write,1024,32,128,32,0.072000,444.444444
write,1024,32,128,32,0.066000,484.848485
write,1024,32,128,32,0.066000,484.848485
write,1024,32,128,32,0.066000,484.848485
write,1024,32,128,32,0.065000,492.307692
write,1024,32,128,32,0.063000,507.936508
write,1024,32,128,32,0.064000,500.000000
write,1024,32,128,32,0.069000,463.768116
write,1024,32,128,32,0.067000,477.611940
write,1024,32,128,32,0.067000,477.611940
write,1024,32,128,32,0.079000,405.063291
write,1024,32,128,32,0.073000,438.356164
write,1024,32,128,32,0.069000,463.768116
write,1024,32,128,32,0.064000,500.000000
write,1024,32,128,32,0.067000,477.611940
write,1024,32,128,32,0.066000,484.848485
write,1024,32,128,32,0.062000,516.129032
write,1024,32,128,32,0.064000,500.000000
write,1024,32,128,32,0.069000,463.768116
write,1024,32,128,32,0.067000,477.611940
write,1024,32,128,32,0.066000,484.848485
write,1024,32,128,32,0.061000,524.590164
read,1024,32,128,32,0.043000,744.186047
read,1024,32,128,32,0.008000,4000.000000
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.006000,5333.333333
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.006000,5333.333333
read,1024,32,128,32,0.006000,5333.333333
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.008000,4000.000000
read,1024,32,128,32,0.021000,1523.809524
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.006000,5333.333333
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.006000,5333.333333
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.007000,4571.428571
read,1024,32,128,32,0.008000,4000.000000
read,1024,32,128,32,0.008000,4000.000000
read,1024,32,128,32,0.006000,5333.333333
write,1024,128,128,32,0.214000,598.130841
write,1024,128,128,32,0.137000,934.306569
write,1024,128,128,32,0.139000,920.863309
write,1024,128,128,32,0.139000,920.863309
write,1024,128,128,32,0.135000,948.148148
write,1024,128,128,32,0.137000,934.306569
write,1024,128,128,32,0.138000,927.536232
write,1024,128,128,32,0.135000,948.148148
read,1024,128,128,32,0.045000,2844.444444
read,1024,128,128,32,0.016000,8000.000000
read,1024,128,128,32,0.016000,8000.000000
read,1024,128,128,32,0.016000,8000.000000
read,1024,128,128,32,0.016000,8000.000000
read,1024,128,128,32,0.015000,8533.333333
read,1024,128,128,32,0.015000,8533.333333
read,1024,128,128,32,0.013000,9846.153846
write,1024,512,128,32,0.486000,1053.497942
write,1024,512,128,32,0.426000,1201.877934
read,1024,512,128,32,0.114000,4491.228070
read,1024,512,128,32,0.052000,9846.153846
write,64,32,128,64,0.174000,183.908046
write,64,32,128,64,0.070000,457.142857
read,64,32,128,64,0.031000,1032.258065
read,64,32,128,64,0.014000,2285.714286
write,256,32,128,64,0.130000,246.153846
write,256,32,128,64,0.064000,500.000000
write,256,32,128,64,0.064000,500.000000
write,256,32,128,64,0.064000,500.000000
write,256,32,128,64,0.074000,432.432432
write,256,32,128,64,0.072000,444.444444
write,256,32,128,64,0.082000,390.243902
write,256,32,128,64,0.065000,492.307692
read,256,32,128,64,0.043000,744.186047
read,256,32,128,64,0.008000,4000.000000
read,256,32,128,64,0.007000,4571.428571
read,256,32,128,64,0.007000,4571.428571
read,256,32,128,64,0.007000,4571.428571
read,256,32,128,64,0.007000,4571.428571
read,256,32,128,64,0.007000,4571.428571
read,256,32,128,64,0.012000,2666.666667
write,256,128,128,64,0.196000,653.061224
write,256,128,128,64,0.130000,984.615385
read,256,128,128,64,0.043000,2976.744186
read,256,128,128,64,0.023000,5565.217391
write,1024,32,128,64,0.123000,260.162602
write,1024,32,128,64,0.067000,477.611940
write,1024,32,128,64,0.061000,524.590164
write,1024,32,128,64,0.062000,516.129032
write,1024,32,128,64,0.060000,533.333333
write,1024,32,128,64,0.060000,533.333333
write,1024,32,128,64,0.061000,524.590164
write,1024,32,128,64,0.061000,524.590164
write,1024,32,128,64,0.070000,457.142857
write,1024,32,128,64,0.068000,470.588235
write,1024,32,128,64,0.063000,507.936508
write,1024,32,128,64,0.065000,492.307692
write,1024,32,128,64,0.066000,484.848485
write,1024,32,128,64,0.070000,457.142857
write,1024,32,128,64,0.066000,484.848485
write,1024,32,128,64,0.064000,500.000000
write,1024,32,128,64,0.062000,516.129032
write,1024,32,128,64,0.068000,470.588235
write,1024,32,128,64,0.066000,484.848485
write,1024,32,128,64,0.066000,484.848485
write,1024,32,128,64,0.066000,484.848485
write,1024,32,128,64,0.064000,500.000000
write,1024,32,128,64,0.068000,470.588235
write,1024,32,128,64,0.065000,492.307692
write,1024,32,128,64,0.067000,477.611940
write,1024,32,128,64,0.066000,484.848485
write,1024,32,128,64,0.068000,470.588235
write,1024,32,128,64,0.065000,492.307692
write,1024,32,128,64,0.066000,484.848485
write,1024,32,128,64,0.065000,492.307692
write,1024,32,128,64,0.065000,492.307692
write,1024,32,128,64,0.060000,533.333333
read,1024,32,128,64,0.045000,711.111111
read,1024,32,128,64,0.008000,4000.000000
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.008000,4000.000000
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.021000,1523.809524
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.006000,5333.333333
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.007000,4571.428571
read,1024,32,128,64,0.004000,8000.000000
write,1024,128,128,64,0.196000,653.061224
write,1024,128,128,64,0.131000,977.099237
write,1024,128,128,64,0.129000,992.248062
write,1024,128,128,64,0.126000,1015.873016
write,1024,128,128,64,0.124000,1032.258065
write,1024,128,128,64,0.126000,1015.873016
write,1024,128,128,64,0.126000,1015.873016
write,1024,128,128,64,0.127000,1007.874016
read,1024,128,128,64,0.038000,3368.421053
read,1024,128,128,64,0.018000,7111.111111
read,1024,128,128,64,0.015000,8533.333333
read,1024,128,128,64,0.016000,8000.000000
read,1024,128,128,64,0.017000,7529.411765
read,1024,128,128,64,0.016000,8000.000000
read,1024,128,128,64,0.016000,8000.000000
read,1024,128,128,64,0.013000,9846.153846
write,1024,512,128,64,0.449000,1140.311804
write,1024,512,128,64,0.390000,1312.820513
read,1024,512,128,64,0.076000,6736.842105
read,1024,512,128,64,0.050000,10240.000000
write,64,32,128,128,0.173000,184.971098
write,64,32,128,128,0.073000,438.356164
read,64,32,128,128,0.039000,820.512821
read,64,32,128,128,0.015000,2133.333333
write,256,32,128,128,0.128000,250.000000
write,256,32,128,128,0.066000,484.848485
write,256,32,128,128,0.066000,484.848485
write,256,32,128,128,0.078000,410.256410
write,256,32,128,128,0.076000,421.052632
write,256,32,128,128,0.074000,432.432432
write,256,32,128,128,0.070000,457.142857
write,256,32,128,128,0.066000,484.848485
read,256,32,128,128,0.045000,711.111111
read,256,32,128,128,0.007000,4571.428571
read,256,32,128,128,0.006000,5333.333333
read,256,32,128,128,0.007000,4571.428571
read,256,32,128,128,0.007000,4571.428571
read,256,32,128,128,0.007000,4571.428571
read,256,32,128,128,0.007000,4571.428571
